0,4.0,250.0,4.0,4.0,75.0,2.4138100921211683,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1,28.450025269576773,5042.788117525386,2.3119258452196334,2.104971645564109,22.13634561437751,1.0,1.0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2,4.0,6060.435093560662,2.3102118029890337,2.8318185901694677,75.0,1.8855530635492639,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3,54.02084932874622,250.0,1.2963032795927703,4.0,44.56110309324243,1.7802828401591673,1.5319178166669636,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
4,28.922233720551205,250.0,2.82025589957459,4.0,63.62113701109643,2.566499412551556,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
5,55.36660670661207,9079.26445790187,2.563925822863485,4.0,27.33557042789403,1.309474732075679,1.9797752785119964,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
6,57.441372321294864,911.0973678283542,2.6175543430736083,4.0,75.0,1.5113526536152322,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
7,27.15251184982681,2543.474429713172,2.8356383222690753,1.9881455367225547,30.088270612458622,1.2769932625745133,1.0068424663226552,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
8,26.860928575664367,1837.7301375502839,3.754574626698357,4.0,56.501767319238006,1.1957298120809945,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
9,27.949024717388774,4533.819678693191,2.9640022831834827,4.0,33.88844598518293,2.62724905706407,1.437816746695158,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10,4.0,1745.7062285178752,3.3050215157309584,1.0,19.0,1.2505406994224983,1.109369313315801,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
11,50.2178210921919,250.0,3.3734358438230636,2.757721254715858,19.0,1.8537571462092477,1.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,4.0,250.0,1.1759983919269044,1.63096518516624,45.03490781164829,1.188787536190513,1.6332877595840796,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
13,20.091424573116115,250.0,4.0,4.0,59.94151134978078,2.0550407034156364,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
14,48.32975658384446,2077.7907833002578,1.0,3.806375072290027,25.90404072502372,1.079749767658964,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
15,23.133175211922747,5863.297863899383,3.224769933879812,2.043365668926945,22.034336814863906,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
16,19.49382333598726,5408.039893608329,4.0,4.0,54.848650893738466,2.8971855077531865,1.4364253632154034,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
17,36.84675262121404,4805.155898043347,1.962422871074951,2.3105784685582584,23.87938142276854,2.788242122188066,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18,24.560965068263865,11890.293977665724,4.0,1.9683635804976456,59.95314517141428,1.0,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
19,29.357147779328095,250.0,2.984266453582165,2.4191311720964697,28.721887344225898,1.210351218814067,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
20,4.0,11791.694819570464,1.0,3.509188161202462,41.99160226668566,3.0259891711010463,1.3498177675220304,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
21,4.0,5991.620785244202,2.724889456105428,1.9658342527270163,63.16476403813759,1.0574150300609484,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
